240,2014-01-01 00:00:00.0,4836,City of David City,NE,0,0,0,0,0,0
241,2014-01-01 00:00:00.0,4848,Daviess Martin County R E M C,IN,0,0,0,0,0,0
242,2014-01-01 00:00:00.0,4911,Dawson Power District,NE,257.6,149,0,0,0,0
243,2014-01-01 00:00:00.0,4920,City of Dayton - (TN),TN,0,0,0,0,0,0
244,2014-01-01 00:00:00.0,4922,Dayton Power & Light Co,OH,127.55,108.9,0.964,0.923,574993,12
245,2014-01-01 00:00:00.0,4939,"Deaf Smith Electric Coop, Inc",TX,150.8,138.3,1.6,1.4,14235,14.4
246,2014-01-01 00:00:00.0,4958,Decatur Utilities,AL,0,0,0,0,0,0
247,2014-01-01 00:00:00.0,4960,Decatur County Rural E M C,IN,0,0,0,0,0,0
248,2014-01-01 00:00:00.0,4975,Deep East Texas Elec Coop Inc,TX,974.784,534.684,0,0,41632,12.5
249,2014-01-01 00:00:00.0,5027,Delmarva Power,DE,166,105,1.18,0.98,303952,69
250,2014-01-01 00:00:00.0,5027,Delmarva Power,MD,163,127,1.93,1.81,203771,69
251,2014-01-01 00:00:00.0,5063,City of Denton - (TX),TX,37,37,0.41,0.41,50347,69
252,2014-01-01 00:00:00.0,5070,Delaware Electric Cooperative,DE,188,147.95,2.26,1.88,87448,12
253,2014-01-01 00:00:00.0,5078,"Denton County Elec Coop, Inc",TX,32.92,27.71,1.024,1.013,184859,7.2
254,2014-01-01 00:00:00.0,5107,City of Detroit - (MI),MI,0,0,0,0,0,0
255,2014-01-01 00:00:00.0,5109,DTE Electric Company,MI,793,189,1.22,0.76,2166391,13.2
256,2014-01-01 00:00:00.0,5111,City of Detroit Lakes - (MN),MN,0,0,0,0,0,0
257,2014-01-01 00:00:00.0,5148,City of Dickson,TN,0,0,0,0,0,0
258,2014-01-01 00:00:00.0,5175,Dixie Electric Power Assn,MS,0,0,0,0,0,0
259,2014-01-01 00:00:00.0,5202,Dixie Electric Membership Corp,LA,0,0,0,0,0,0
260,2014-01-01 00:00:00.0,5204,Dixie Electric Coop,AL,1.519,1.159,0,0,22338,13.2
261,2014-01-01 00:00:00.0,5309,City of Dothan - (AL),AL,0,0,0,0,0,0
262,2014-01-01 00:00:00.0,5327,Douglas Electric Coop - (OR),OR,0,0,0,0,0,0
263,2014-01-01 00:00:00.0,5394,Dubois Rural Electric Coop Inc,IN,0,0,0,0,0,0
264,2014-01-01 00:00:00.0,5399,Duck River Elec Member Corp,TN,114.97,114.97,1.41,1.41,71219,25
265,2014-01-01 00:00:00.0,5416,"Duke Energy Carolinas, LLC",NC,606,138,1.3,0.94,1894482,35
266,2014-01-01 00:00:00.0,5416,"Duke Energy Carolinas, LLC",SC,160,126,1,0.87,557449,35
267,2014-01-01 00:00:00.0,5417,Dunn County Electric Coop,WI,366.96,92.08,1.41,1.04,9619,7.2
268,2014-01-01 00:00:00.0,5429,City of Duncan - (OK),OK,0,0,0,0,0,0
269,2014-01-01 00:00:00.0,5487,Duquesne Light Co,PA,0,0,0,0,0,0
270,2014-01-01 00:00:00.0,5509,City of Dyersburg,TN,0,0,0,0,0,0
271,2014-01-01 00:00:00.0,5551,City of Eagle River - (WI),WI,0,0,0,0,0,0
