259,2013-01-01 00:00:00.0,14716,0,0,0,0,-394,47
260,2013-01-01 00:00:00.0,14717,107,0,5.5,0,180,0
261,2013-01-01 00:00:00.0,14940,74723,0,75,74,7369,1550
262,2013-01-01 00:00:00.0,15023,6540,0,6.8,6.8,136,478
263,2013-01-01 00:00:00.0,15034,4137,0,23,6.5,0,111
264,2013-01-01 00:00:00.0,15248,552,205,25.4,23,595,420
265,2013-01-01 00:00:00.0,15270,22157,1963,10.8,10.8,1375,5813
266,2013-01-01 00:00:00.0,15270,361770,4741,310.2,310.2,11652,16805
267,2013-01-01 00:00:00.0,15296,26,0,14.6,2,362,0
268,2013-01-01 00:00:00.0,15344,9403,0,21.5,11.7,0,19
269,2013-01-01 00:00:00.0,15356,1301,3,1,1,3,40
270,2013-01-01 00:00:00.0,15387,445,9,0.5,0.1,0,2664
271,2013-01-01 00:00:00.0,15410,760,0,1,1,0,0
272,2013-01-01 00:00:00.0,15466,10823,438,17.6,17.6,32655,8283
273,2013-01-01 00:00:00.0,15470,54903,2275,494.4,62.2,8818,1917
274,2013-01-01 00:00:00.0,15473,148594,1725,62,62,2336,5484
275,2013-01-01 00:00:00.0,15474,865,0,46.6,29.5,0,0
276,2013-01-01 00:00:00.0,15477,123294,1051,84.9,84.9,8423,4837
277,2013-01-01 00:00:00.0,15619,1,0,0,0,0,0
278,2013-01-01 00:00:00.0,15671,214,0,13,8.6,437,0
279,2013-01-01 00:00:00.0,15700,3,0,3,1,0,0
280,2013-01-01 00:00:00.0,15746,1,60,5,5,2305,0
281,2013-01-01 00:00:00.0,16060,100,0,7.8,7,0,56
282,2013-01-01 00:00:00.0,16181,7958,1012,15,14.3,660,0
283,2013-01-01 00:00:00.0,16183,2,0,1.3,0,0,0
284,2013-01-01 00:00:00.0,16195,2002,850,21,18,19,73
285,2013-01-01 00:00:00.0,16267,196,88,3.5,3.5,0,20
286,2013-01-01 00:00:00.0,16284,3224,23,0,0,60,0
287,2013-01-01 00:00:00.0,16295,3750,0,3.7,0,39,78
288,2013-01-01 00:00:00.0,16420,26,0,3.8,3.3,678,0
289,2013-01-01 00:00:00.0,16496,7827,0,3.4,0,167,0
290,2013-01-01 00:00:00.0,16534,93372,0,120.2,0,0,176
291,2013-01-01 00:00:00.0,16572,51,89,46.1,44.4,887,2732
292,2013-01-01 00:00:00.0,16603,1156,0,0.5,0.4,0,0
293,2013-01-01 00:00:00.0,16604,97349,2557,82.3,82.3,18164,2701
294,2013-01-01 00:00:00.0,16606,2759,9863,19,19,552,414
295,2013-01-01 00:00:00.0,16609,86816,1334,89,46.3,3264,9886
296,2013-01-01 00:00:00.0,16627,9,0,9.5,9.5,1223,0
297,2013-01-01 00:00:00.0,16674,593,10,20,12,0,50
298,2013-01-01 00:00:00.0,16740,7017,0,8.6,7,316,34
299,2013-01-01 00:00:00.0,16805,400,405,4.5,1.5,42,0
300,2013-01-01 00:00:00.0,16854,2444,0,9,0.8,31,25
301,2013-01-01 00:00:00.0,16865,20227,35,16.2,5.8,1306,717
302,2013-01-01 00:00:00.0,16920,41,0,36.4,2.5,38,38
303,2013-01-01 00:00:00.0,16932,307,0,0,0,0,0
304,2013-01-01 00:00:00.0,16971,1900,0,1.9,0,23,19
305,2013-01-01 00:00:00.0,17008,1,5,2.3,2,80,28
306,2013-01-01 00:00:00.0,17038,1044,4,0.5,0.5,32,10
307,2013-01-01 00:00:00.0,17040,950,0,20.4,11,2,4
308,2013-01-01 00:00:00.0,17066,561,263,1.5,0.8,0,2495
