1598,18019,Stearns Cooperative Elec Assn,MN,Cooperative,MRO
1599,18022,City of Statesville - (NC),NC,Municipal,SERC
1600,18047,Steele-Waseca Cooperative Electric,MN,Cooperative,MRO
1601,18051,Town of Steilacoom,WA,Municipal,WECC
1602,18085,South Central Power Company,OH,Cooperative,RFC
1603,18087,Town of Sterling - (MA),MA,Municipal,NPCC
1604,18100,Steuben County Rural E M C,IN,Cooperative,RFC
1605,18102,"Steuben Rural Elec Coop, Inc",NY,Cooperative,NPCC
1606,18125,Stillwater Utilities Authority,OK,Municipal,SPP
1607,18126,City of Stilwell - (OK),OK,Municipal,SPP
1608,18177,City of Story City - (IA),IA,Municipal,MRO
1609,18181,City of Stoughton - (WI),WI,Municipal,MISO
1610,18193,Direct Energy Business,PA,Retail Power Marketer,RFC
1611,18199,"Swisher Electric Coop, Inc",TX,Cooperative,SPP
1612,18203,Tallapoosa River Elec Coop Inc,AL,Cooperative,SERC
1613,18205,Strawberry Water Users Assn,UT,Investor Owned,WECC
1614,18206,Strawberry Electric Serv Dist,UT,Political Subdivision,WECC
1615,18249,City of Sturgeon Bay - (WI),WI,Municipal,MISO
1616,18252,City of Sturgis,MI,Municipal,RFC
1617,18260,Surprise Valley Electrification,CA,Cooperative,WECC
1618,18273,City of Sullivan - (MO),MO,Municipal,SERC
1619,18280,Sulphur Springs Valley E C Inc,AZ,Cooperative,WECC
1620,18304,"Sumter Electric Coop, Inc",FL,Cooperative,FRCC
1621,18305,Sumter Electric Member Corp,GA,Cooperative,SERC
1622,18312,Sun Prairie Utilities,WI,Municipal,MISO
1623,18315,Sunflower Electric Power Corp,KS,Cooperative,SPP
1624,18316,"Sumner-Cowley Elec Coop, Inc",KS,Cooperative,SPP
1625,18330,City of Superior - (NE),NE,Municipal,MRO
1626,18336,Superior Water and Light Co,WI,Investor Owned,MRO
1627,18339,Surry-Yadkin Elec Member Corp,NC,Cooperative,SERC
1628,18360,Suwannee Valley Elec Coop Inc,FL,Cooperative,FRCC
1629,18371,Village of Swanton - (VT),VT,Municipal,NPCC
1630,18383,Taylor Electric Coop - (WI),WI,Cooperative,MRO
1631,18384,City of Sweetwater,TN,Municipal,SERC
1632,18395,Sylacauga Utilities Board,AL,Municipal,SERC
1633,18397,City of Sylvania - (GA),GA,Municipal,SERC
1634,18401,"Sun River Electric Coop, Inc",MT,Cooperative,WECC
1635,18408,City of Syracuse - (NE),NE,Municipal,MRO
1636,18429,City of Tacoma  - (WA),WA,Municipal,WECC
1637,18433,Tahlequah Public Works Authority,OK,Municipal,SPP
1638,18445,City of Tallahassee - (FL),FL,Municipal,FRCC
1639,18446,T I P Rural Electric Coop,IA,Cooperative,MRO
1640,18447,Tallahatchie Valley E P A,MS,Cooperative,SERC
1641,18448,Tanner Electric Coop,WA,Cooperative,WECC
1642,18449,"Talquin Electric Coop, Inc",FL,Cooperative,FRCC
1643,18454,Tampa Electric Co,FL,Investor Owned,FRCC
1644,18466,Town of Tarboro - (NC),NC,Municipal,SERC
1645,18472,City of Tarrant,AL,Municipal,SERC
1646,18476,"Tara Energy, LLC",TX,Retail Power Marketer,TRE
1647,18488,City of Taunton,MA,Municipal,NPCC
1648,18498,Taylor County Rural E C C,KY,Cooperative,RFC
1649,18499,Three Notch Elec Member Corp,GA,Cooperative,SERC
1650,18525,City of Tecumseh,NE,Municipal,MRO
1651,18538,City of Tell City - (IN),IN,Municipal,RFC
1652,18589,"Rayburn Country Elec Coop, Inc",TX,Cooperative,TRE
1653,18642,Tennessee Valley Authority,TN,Federal,SERC
1654,18643,Tennessee Valley Electric Coop,TN,Cooperative,SERC
1655,18679,Tex-La Electric Coop-Texas Inc,TX,Cooperative,TRE
1656,18715,Texas Municipal Power Agency,TX,Municipal,TRE
1657,18820,City of Thief River Falls,MN,Municipal,MRO
1658,18847,City of Thomaston - (GA),GA,Municipal,SERC
1659,18848,City of Thomasville - (GA),GA,Municipal,SERC
1660,18895,Thumb Electric Coop of Mich,MI,Cooperative,RFC
1661,18917,Tillamook Peoples Utility Dist,OR,Political Subdivision,WECC
1662,18940,Tipmont Rural Elec Member Corp,IN,Cooperative,RFC
1663,18941,City of Tipp City - (OH),OH,Municipal,RFC
1664,18942,Tipton Municipal Electric Util,IN,Municipal,RFC
1665,18943,Tippah Electric Power Assn,MS,Cooperative,SERC
1666,18947,City of Tipton - (IA),IA,Municipal,MRO
1667,18951,Tishomingo County E P A,MS,Cooperative,SERC
1668,18955,"Tri-County Electric Coop, Inc",IL,Cooperative,RFC
1669,18956,Tri-County Elec Member Corp,GA,Cooperative,SERC
1670,18957,Tri-County Elec Member Corp,NC,Cooperative,SERC
1671,18961,Twin County Electric Pwr Assn,MS,Cooperative,SERC
1672,18962,Twin Valley Electric Coop Inc,KS,Cooperative,SPP
1673,18976,Trinity Valley Elec Coop Inc,TX,Cooperative,WECC
1674,18995,Tenaska Power Services,TX,Retail Power Marketer,TRE
1675,18997,The Toledo Edison Co,OH,Investor Owned,RFC
1676,19007,Tombigbee Electric Power Assn,MS,Cooperative,SERC
1677,19022,Tongue River Electric Coop Inc,MT,Cooperative,WECC
1678,19027,"Tombigbee Electric Coop, Inc",AL,Cooperative,SERC
1679,19032,City of Torrington - (WY),WY,Municipal,WECC
1680,19048,Toledo Bend Project Joint Oper,TX,State,SERC
1681,19060,"Traverse Electric Coop, Inc",MN,Cooperative,MRO
1682,19090,GDF SUEZ Energy Marketing North America,TX,Wholesale Power Marketer,TRE
1683,19096,TransAlta Energy Marketing (U.S.) Inc.,CN,Wholesale Power Marketer,WECC
1684,19107,Suez Energy Resources North Am,TX,Retail Power Marketer,TRE
1685,19108,Tideland Electric Member Corp,NC,Cooperative,SERC
1686,19119,"TransCanada Power Marketing, Ltd.",MA,Retail Power Marketer,NPCC
1687,19125,City of Traverse City - (MI),MI,Municipal,RFC
1688,19126,"TriEagle Energy, L.P.",TX,Retail Power Marketer,TRE
1689,19149,City of Trenton - (TN),TN,Municipal,SERC
1690,19150,Trenton Municipal Utilities - (MO),MO,Municipal,SPP
1691,19154,Tri-State Electric Member Corp,GA,Cooperative,SERC
1692,19156,Powder River Energy Corp,WY,Cooperative,WECC
1693,19157,Tri-County Electric Coop,MN,Cooperative,MRO
1694,19158,Tri-County Electric Coop Assn,MO,Cooperative,SERC
1695,19159,"Tri-County Electric Coop, Inc",TX,Cooperative,TRE
1696,19160,"Tri-County Electric Coop, Inc",OK,Cooperative,SPP
1697,19161,"Tri-County Electric Coop, Inc",FL,Cooperative,FRCC
1698,19162,Tri-County Elec Member Corp,TN,Cooperative,SERC
1699,19189,Trico Electric Cooperative Inc,AZ,Cooperative,WECC
1700,19219,Diverse Power Incorporated,GA,Cooperative,SERC
1701,19225,City of Troy - (AL),AL,Municipal,SERC
492,5777,City of Elkhorn - (WI),WI,Municipal,RFC
493,5780,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,SPP
494,5832,Elmhurst Mutual Power & Light Co,WA,Cooperative,WECC
495,5841,City of Ely - (MN),MN,Municipal,MRO
496,5860,Empire District Electric Co,MO,Investor Owned,SPP
497,5862,"Empire Electric Assn, Inc",CO,Cooperative,WECC
498,5880,"Energy Coop of New York, Inc",NY,Retail Power Marketer,NPCC
499,5905,Excelsior Electric Member Corp,GA,Cooperative,SERC
500,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,SERC
501,5930,Village of Fairport - (NY),NY,Municipal,NPCC
502,5935,Borough of Ephrata - (PA),PA,Municipal,RFC
503,5953,"Entergy Solutions, Ltd",TX,Retail Power Marketer,NPCC
504,5961,Town of Erwin - (TN),TN,Municipal,SERC
505,5964,"Escambia River Elec Coop, Inc",FL,Cooperative,SERC
506,5969,City of Escondido - (CA),CA,Municipal,WECC
507,5971,"Great Bay Power Marketing, Inc.",NH,Wholesale Power Marketer,NPCC
508,5997,Town of Estes Park,CO,Municipal,WECC
509,5998,City of Estherville - (IA),IA,Municipal,MRO
510,6008,City of Etowah,TN,Municipal,SERC
511,6019,City of Eudora - (KS),KS,Municipal,FRCC
512,6022,City of Eugene - (OR),OR,Municipal,WECC
513,6043,City of Evansville,WI,Municipal,MISO
514,6112,"Farmers Electric Coop, Inc - (IA)",IA,Cooperative,RFC
515,6132,City of Fairbury,NE,Municipal,MRO
516,6138,City of Fairfax - (MN),MN,Municipal,MRO
517,6145,City of Fairhope - (AL),AL,Municipal,SERC
518,6149,City of Ellensburg - (WA),WA,Municipal,WECC
519,6151,Fairmont Public Utilities Comm,MN,Municipal,MRO
520,6168,Farmers Electric Coop - (IA),IA,Cooperative,MRO
521,6169,Fall River Rural Elec Coop Inc,ID,Cooperative,WECC
522,6173,Fannin County Electric Coop,TX,Cooperative,TRE
523,6175,City of Falls City - (NE),NE,Municipal,MRO
524,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,SERC
525,6182,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,TRE
526,6183,"Fayette Electric Coop, Inc",TX,Cooperative,TRE
527,6194,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,RFC
528,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,SPP
529,6204,City of Farmington - (NM),NM,Municipal,WECC
530,6205,City of Farmington - (MO),MO,Municipal,SERC
531,6207,Farmington River Power Company,CT,Investor Owned,NPCC
532,6234,City of Fayetteville,TN,Municipal,SERC
533,6235,Public Works Comm-City of Fayetteville,NC,Municipal,SERC
534,6258,Federated Rural Electric Assn,MN,Cooperative,MRO
535,6272,"FEM Electric Assn, Inc",SD,Cooperative,MRO
536,6297,PUD No 1 of Ferry County,WA,Political Subdivision,WECC
537,6335,"Firelands Electric Coop, Inc",OH,Cooperative,RFC
538,6342,First Electric Coop Corp,AR,Cooperative,SERC
539,6369,Fishers Island Utility Co Inc,NY,Investor Owned,NPCC
540,6374,Fitchburg Gas & Elec Light Co,NH,Investor Owned,NPCC
541,6380,Fitzgerald Wtr Lgt & Bond Comm,GA,Municipal,SERC
542,6389,FirstEnergy Generation Corp,OH,Wholesale Power Marketer,RFC
543,6390,City of Flandreau,SD,Municipal,MRO
544,6395,Flathead Electric Coop Inc,MT,Cooperative,WECC
545,6411,Flint Electric Membership Corp,GA,Cooperative,SERC
546,6417,City of Flora - (IL),IL,Municipal,SERC
547,6422,City of Florence - (AL),AL,Municipal,SERC
548,6424,Florence Utility Comm,WI,Municipal,MISO
549,6427,City of Floresville,TX,Municipal,TRE
550,6431,"Flint Hills Rural E C A, Inc",KS,Cooperative,SPP
551,6442,Fleming-Mason Energy Coop Inc,KY,Cooperative,RFC
552,6443,"Florida Keys El Coop Assn, Inc",FL,Cooperative,FRCC
553,6452,Florida Power & Light Co,FL,Investor Owned,FRCC
554,6455,"Duke Energy Florida, Inc",FL,Investor Owned,FRCC
555,6457,Florida Public Utilities Co,FL,Investor Owned,FRCC
556,6458,First Energy Solutions Corp.,OH,Retail Power Marketer,RFC
557,6491,Foley Board of Utilities,AL,Municipal,SERC
558,6567,Florida Municipal Power Agency,FL,Municipal,FRCC
559,6579,City of Forest City- (IA),IA,Municipal,MRO
560,6580,Town of Forest City,NC,Municipal,SERC
561,6582,City of Forest Grove,OR,Municipal,WECC
562,6604,City of Fort Collins - (CO),CO,Municipal,WECC
563,6608,Fort Loudoun Electric Coop,TN,Cooperative,SERC
564,6610,City of Fort Morgan,CO,Municipal,WECC
565,6611,Fort Belknap Electric Coop Inc,TX,Cooperative,TRE
566,6612,Fort Payne Improvement Authority,AL,Municipal,SERC
567,6615,City of Fort Pierre - (SD),SD,Municipal,MRO
568,6616,Fort Pierce Utilities Authority,FL,Municipal,FRCC
569,6617,Fort Valley Utility Comm,GA,Municipal,SERC
570,6638,City of Fountain,CO,Municipal,WECC
571,6640,Four County Elec Member Corp,NC,Cooperative,SERC
572,6641,4-County Electric Power Assn,MS,Cooperative,SERC
573,6707,City of Frankfort - (IN),IN,Municipal,RFC
574,6708,City of Frankfort - (KY),KY,Municipal,SERC
575,6709,Easley Combined Utility System,SC,Municipal,SERC
576,6710,Town of Edenton - (NC),NC,Municipal,SERC
577,6715,City of Franklin - (VA),VA,Municipal,SERC
578,6716,PUD No 1 of Franklin County,WA,Political Subdivision,WECC
579,6717,Franklin Electric Coop - (AL),AL,Cooperative,SERC
580,6718,City of Franklin - (KY),KY,Municipal,SERC
581,6722,Franklin Rural Electric Coop - (IA),IA,Cooperative,MRO
582,6752,Town of Frederick - (CO),CO,Municipal,WECC
583,6758,City of Fredericksburg - (TX),TX,Municipal,TRE
584,6775,Village of Freeport - (NY),NY,Municipal,NPCC
585,6779,City of Fremont - (NE),NE,Municipal,MRO
586,6782,Freeborn-Mower Coop Services,MN,Cooperative,MRO
587,6784,French Broad Elec Member Corp,NC,Cooperative,SERC
588,6803,Town of Front Royal,VA,Municipal,SERC
589,6804,Frontier Power Company,OH,Cooperative,RFC
590,6839,City of Fulton - (MO),MO,Municipal,SERC
591,6840,City of Fulton - (KY),KY,Municipal,SERC
592,6894,City of Gaffney - (SC),SC,Municipal,SERC
593,6907,City of Greendale,IN,Municipal,RFC
594,6909,Gainesville Regional Utilities,FL,Municipal,FRCC
595,6914,City of Galion,OH,Municipal,RFC
